pc1,pc2,cluster,emoji,label
0.0569786024417039,0.34465191566270875,44,🧛‍♂️,Fantasy Characters and Activities
0.03155087945416618,0.34918235220491844,44,🧛‍♂,Fantasy Characters and Activities
0.14067762276404314,0.28342717636913295,1,🧛🏿‍♂️,Diverse Careers and Roles
0.13559484059881566,0.2822255876524792,1,🧛🏿‍♂,Diverse Careers and Roles
0.10171321695177392,0.3591230522452625,44,🧛🏻‍♂️,Fantasy Characters and Activities
0.08774137099195325,0.3621930572647402,44,🧛🏻‍♂,Fantasy Characters and Activities
0.1631755450205981,0.32359203037489914,44,🧛🏾‍♂️,Fantasy Characters and Activities
0.16217130243055602,0.31406520866707066,44,🧛🏾‍♂,Fantasy Characters and Activities
0.14696367865417972,0.3582945827596743,44,🧛🏼‍♂️,Fantasy Characters and Activities
0.13900503277668075,0.3545082186939662,44,🧛🏼‍♂,Fantasy Characters and Activities
0.10930581131194025,0.36867615894346734,44,🧛🏽‍♂️,Fantasy Characters and Activities
0.10515981494600599,0.3688243179752956,44,🧛🏽‍♂,Fantasy Characters and Activities
0.12489304933843418,0.22069635657993056,32,🚶‍♂️,Walking Progressions
0.10466579795571783,0.21434032304281483,32,🚶‍♂,Walking Progressions
0.21086259373894195,0.15972836481363278,12,🚶🏿‍♂️,Active Lifestyles and Sports
0.2130189202502486,0.15165035606075666,12,🚶🏿‍♂,Active Lifestyles and Sports
0.12913265296392645,0.23024547821718286,32,🚶‍♂️‍➡️,Walking Progressions
0.09795165372512796,0.22066987814911937,32,🚶‍♂‍➡️,Walking Progressions
0.12440521480862181,0.23589261666218314,32,🚶‍♂️‍➡,Walking Progressions
0.09683176890338775,0.22747881265205838,32,🚶‍♂‍➡,Walking Progressions
0.207647095714989,0.17195314216460225,32,🚶🏿‍♂️‍➡️,Walking Progressions
0.18639064077297782,0.16421348398059316,32,🚶🏿‍♂‍➡️,Walking Progressions
0.20561858432143165,0.17581198600608874,32,🚶🏿‍♂️‍➡,Walking Progressions
0.184495914038873,0.16476468036215683,32,🚶🏿‍♂‍➡,Walking Progressions
0.16271690169894473,0.2212945596436944,32,🚶🏻‍♂️‍➡️,Walking Progressions
0.1513335738109173,0.21641912892919035,32,🚶🏻‍♂‍➡️,Walking Progressions
0.15755213032440699,0.23249737201774132,32,🚶🏻‍♂️‍➡,Walking Progressions
0.14858731996498561,0.22691159821581033,32,🚶🏻‍♂‍➡,Walking Progressions
0.1922875046166278,0.18109919232573493,32,🚶🏾‍♂️‍➡️,Walking Progressions
0.17631509850666738,0.1726494753744839,32,🚶🏾‍♂‍➡️,Walking Progressions
0.19101766362580175,0.18666346638558823,32,🚶🏾‍♂️‍➡,Walking Progressions
0.1736005450209625,0.17366585065668874,32,🚶🏾‍♂‍➡,Walking Progressions
0.19014922392380615,0.2230041203486485,32,🚶🏼‍♂️‍➡️,Walking Progressions
0.17352539909932138,0.21463401150756686,32,🚶🏼‍♂‍➡️,Walking Progressions
0.19032625845991286,0.23135735964979048,32,🚶🏼‍♂️‍➡,Walking Progressions
0.1799018971284516,0.2239842042538206,32,🚶🏼‍♂‍➡,Walking Progressions
0.17928849670429356,0.23292487177062504,32,🚶🏽‍♂️‍➡️,Walking Progressions
0.1599887714018884,0.21881345489574308,32,🚶🏽‍♂‍➡️,Walking Progressions
0.18221033604042797,0.24170029977292978,32,🚶🏽‍♂️‍➡,Walking Progressions
0.16510738404562614,0.2269560326287831,32,🚶🏽‍♂‍➡,Walking Progressions
0.18147465754075368,0.2211648204859978,32,🚶🏻‍♂️,Walking Progressions
0.18415952573784122,0.22228395234067322,32,🚶🏻‍♂,Walking Progressions
0.21772521282803553,0.1807135319563863,12,🚶🏾‍♂️,Active Lifestyles and Sports
0.2253550016101397,0.1695926096184952,12,🚶🏾‍♂,Active Lifestyles and Sports
0.20915636422131387,0.22607590752269796,32,🚶🏼‍♂️,Walking Progressions
0.21508234555502864,0.22232744968588425,32,🚶🏼‍♂,Walking Progressions
0.18886873176517358,0.22982418647162445,32,🚶🏽‍♂️,Walking Progressions
0.2033873049371143,0.2200965159575175,32,🚶🏽‍♂,Walking Progressions
0.1735912363216115,0.028609510248189914,78,👳‍♂️,Diverse Turban Wearers
0.1555422980941261,0.03231168831533675,78,👳‍♂,Diverse Turban Wearers
0.2187366686307368,0.005283947945278121,78,👳🏿‍♂️,Diverse Turban Wearers
0.22016416848876058,-0.003334987595854783,78,👳🏿‍♂,Diverse Turban Wearers
0.19511384172668803,0.03157114682644269,78,👳🏻‍♂️,Diverse Turban Wearers
0.1942136845494804,0.03697396523148488,78,👳🏻‍♂,Diverse Turban Wearers
0.23082015071674483,-0.005509257581295291,78,👳🏾‍♂️,Diverse Turban Wearers
0.222372491977577,-0.004458307988841646,78,👳🏾‍♂,Diverse Turban Wearers
0.23406322571059468,0.025815923792607862,78,👳🏼‍♂️,Diverse Turban Wearers
0.2322082005826984,0.0335458544759403,78,👳🏼‍♂,Diverse Turban Wearers
0.21399753126883142,0.0383607305954601,78,👳🏽‍♂️,Diverse Turban Wearers
0.21836742444578733,0.03859288343577867,78,👳🏽‍♂,Diverse Turban Wearers
0.253031481100332,-0.22229242776853178,59,👨‍🦳,Diverse Male Representation
0.10667088125518723,-0.14477324951043147,47,👰‍♂️,Diverse Characters and Roles
0.08489636311522082,-0.13456959692515708,47,👰‍♂,Diverse Characters and Roles
0.14555404545146938,-0.15640664669763582,47,👰🏿‍♂️,Diverse Characters and Roles
0.1482263645827702,-0.15317742600345396,47,👰🏿‍♂,Diverse Characters and Roles
0.13287536683467943,-0.12620944421309413,47,👰🏻‍♂️,Diverse Characters and Roles
0.12180388236533697,-0.10357858931724204,47,👰🏻‍♂,Diverse Characters and Roles
0.14839276472220142,-0.14587139437906205,47,👰🏾‍♂️,Diverse Characters and Roles
0.14071236190090577,-0.13591400790196329,47,👰🏾‍♂,Diverse Characters and Roles
0.1472488776059816,-0.12343889605692457,47,👰🏼‍♂️,Diverse Characters and Roles
0.13946165354365106,-0.10970197364396184,47,👰🏼‍♂,Diverse Characters and Roles
0.13183695921261293,-0.13426524001833812,47,👰🏽‍♂️,Diverse Characters and Roles
0.1285927889233154,-0.1265471513241175,47,👰🏽‍♂,Diverse Characters and Roles
0.3010785836950745,-0.20300691813080285,59,👨‍🦯,Diverse Male Representation
0.3818499282311237,-0.17827341766122318,15,👨🏿‍🦯,Diverse Love and Masculinity
0.29416588320762627,-0.13080520196569428,0,👨‍🦯‍➡️,Diverse Wheelchair Users
0.2859278337869132,-0.12464259645336331,0,👨‍🦯‍➡,Diverse Wheelchair Users
0.37454559828259143,-0.12384402905565899,0,👨🏿‍🦯‍➡️,Diverse Wheelchair Users
0.3659808809146653,-0.1172051775661989,0,👨🏿‍🦯‍➡,Diverse Wheelchair Users
0.3297087363641844,-0.1170065336232385,0,👨🏻‍🦯‍➡️,Diverse Wheelchair Users
0.32743415815695737,-0.1059342419815823,0,👨🏻‍🦯‍➡,Diverse Wheelchair Users
0.3388117759571588,-0.13012991884761352,0,👨🏾‍🦯‍➡️,Diverse Wheelchair Users
0.329470090599818,-0.12239048573724842,0,👨🏾‍🦯‍➡,Diverse Wheelchair Users
0.35792379318128237,-0.12919060715755987,0,👨🏼‍🦯‍➡️,Diverse Wheelchair Users
0.3489257616714516,-0.12213335701000327,0,👨🏼‍🦯‍➡,Diverse Wheelchair Users
0.36357596395440434,-0.09928869062649552,0,👨🏽‍🦯‍➡️,Diverse Wheelchair Users
0.36099585460021844,-0.0958515150567675,0,👨🏽‍🦯‍➡,Diverse Wheelchair Users
0.36594117048696845,-0.17985117234486062,59,👨🏻‍🦯,Diverse Male Representation
0.37978302885910814,-0.1909105672578924,59,👨🏾‍🦯,Diverse Male Representation
0.37946735614556454,-0.1867374652254115,59,👨🏼‍🦯,Diverse Male Representation
0.3845071701591136,-0.1686608602969558,59,👨🏽‍🦯,Diverse Male Representation
0.07451434825409566,0.3413987754907346,44,🧟‍♂️,Fantasy Characters and Activities
0.06586551502887894,0.33959143011496173,44,🧟‍♂,Fantasy Characters and Activities
-0.3058929894633609,-0.07179179649992606,18,🥭,Delicious Food & Drink Variety
-0.32412862149871097,-0.03341568303475394,57,🕰️,Symbols of Time and Spirit
-0.3427670817331784,-0.0217056232734281,57,🕰,Symbols of Time and Spirit
-0.2060600221938789,-0.05198728372794905,6,🦽,Animal Kingdom Variety
-0.20609012063048215,-0.12716782029395607,48,👞,"""Mixed Bag of Emotions"""
-0.2284283453028547,-0.04101571580386879,2,🗾,Symbolic Expressions and Icons
-0.3004148575425395,-0.028512780935107163,18,🍁,Delicious Food & Drink Variety
-0.3147841128542505,-0.05620112920985026,5,🪇,Character & Symbol Collection
-0.19871891626479687,-0.12987321877051866,48,🥋,"""Mixed Bag of Emotions"""
-0.19793301057885332,0.0845585941183702,71,🧉,Emoji Mixture Madness
-0.2314640436608051,-0.0859615225976012,18,🍖,Delicious Food & Drink Variety
0.13670195826408432,0.22186823984690013,84,🧑‍🔧,Diverse Professions and Roles
0.21097643833735283,0.2157688583917209,1,🧑🏿‍🔧,Diverse Careers and Roles
0.19776089583193351,0.23108517700331196,84,🧑🏻‍🔧,Diverse Professions and Roles
0.21518351956595078,0.20747805198957917,84,🧑🏾‍🔧,Diverse Professions and Roles
0.21634063834512768,0.2213582674731766,84,🧑🏼‍🔧,Diverse Professions and Roles
0.2026860110807581,0.24321515776389038,84,🧑🏽‍🔧,Diverse Professions and Roles
-0.2352381598650722,-0.02364766087596546,6,🦾,Animal Kingdom Variety
-0.2561421302586397,-0.05735696361995558,6,🦿,Animal Kingdom Variety
-0.19180599982076832,0.01870641803905781,65,⚕️,Symbols and Tools
-0.22646444394505896,0.02973964735035925,65,⚕,Symbols and Tools
-0.03891151141756281,-0.03556126285767686,28,🏾,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.1105360860987722,-0.018528305420932326,28,🏼,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.11884821889734226,0.023654957615921415,28,🏽,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.3193578305196979,-0.14558548429482035,38,📣,"""Communication and Media Tools"""
-0.2710900809972506,-0.13370638919686242,18,🍈,Delicious Food & Drink Variety
-0.2828622285367876,-0.07297290168251672,60,🫠,Colorful Body Expressions
-0.3007766620146554,-0.11089567652606931,38,📝,"""Communication and Media Tools"""
-0.06378118354065809,-0.23598861822541609,75,👬,Diverse Family & Relationships
0.05377458319707895,-0.2159980505132221,75,👬🏿,Diverse Family & Relationships
0.4178944866346572,-0.2186350605811366,15,👨🏿‍🤝‍👨🏻,Diverse Love and Masculinity
0.43249578432863994,-0.21320284190389757,15,👨🏿‍🤝‍👨🏾,Diverse Love and Masculinity
0.4181428046065346,-0.2220049558989852,15,👨🏿‍🤝‍👨🏼,Diverse Love and Masculinity
0.4390438884726008,-0.21157356231929686,15,👨🏿‍🤝‍👨🏽,Diverse Love and Masculinity
6.950836024542835e-05,-0.2339511367717571,75,👬🏻,Diverse Family & Relationships
0.3766712213089563,-0.23312217504005295,15,👨🏻‍🤝‍👨🏿,Diverse Love and Masculinity
0.4528747476955224,-0.22403777007587736,59,👨🏻‍🤝‍👨🏾,Diverse Male Representation
0.4092559431228287,-0.2148230147124235,59,👨🏻‍🤝‍👨🏼,Diverse Male Representation
0.4287056901540467,-0.21982513185968003,59,👨🏻‍🤝‍👨🏽,Diverse Male Representation
0.07943335902391634,-0.21067451501000342,75,👬🏾,Diverse Family & Relationships
0.38584015844239555,-0.21751907656194436,15,👨🏾‍🤝‍👨🏿,Diverse Love and Masculinity
0.4170991850892182,-0.23170512288346132,59,👨🏾‍🤝‍👨🏻,Diverse Male Representation
0.426549253173298,-0.2326581295833536,59,👨🏾‍🤝‍👨🏼,Diverse Male Representation
0.4380617426608077,-0.23583452760565093,59,👨🏾‍🤝‍👨🏽,Diverse Male Representation
0.013460471898085262,-0.2338830772974336,75,👬🏼,Diverse Family & Relationships
0.3945252000119503,-0.24368507220508545,15,👨🏼‍🤝‍👨🏿,Diverse Love and Masculinity
0.42054406955607565,-0.2165926278024425,59,👨🏼‍🤝‍👨🏻,Diverse Male Representation
0.4604961997004891,-0.23440310578011994,59,👨🏼‍🤝‍👨🏾,Diverse Male Representation
0.45053630028286007,-0.22701005296240226,59,👨🏼‍🤝‍👨🏽,Diverse Male Representation
0.03939667369385206,-0.19574958441829063,75,👬🏽,Diverse Family & Relationships
0.37999630588381533,-0.2209347194733373,15,👨🏽‍🤝‍👨🏿,Diverse Love and Masculinity
0.42733511315922246,-0.2109525577288691,59,👨🏽‍🤝‍👨🏻,Diverse Male Representation
0.45216958750312114,-0.2114155633616977,59,👨🏽‍🤝‍👨🏾,Diverse Male Representation
0.4332730145432094,-0.21774454352981126,59,👨🏽‍🤝‍👨🏼,Diverse Male Representation
0.18416532951357192,-0.014701502628188728,47,👯‍♂️,Diverse Characters and Roles
0.16925068376387917,0.0007490995017600858,47,👯‍♂,Diverse Characters and Roles
0.05008870428115163,0.18861276433409907,9,🤼‍♂️,Team Sports Activities
0.03782601182256146,0.17944525858854596,9,🤼‍♂,Team Sports Activities
0.08996980777354065,-0.055840688626981334,53,❤️‍🩹,Love and Emotions
0.07931445404652793,-0.026265654645348382,53,❤‍🩹,Love and Emotions
-0.30538289675420427,0.012721913010393219,57,🕎,Symbols of Time and Spirit
-0.15066528666784104,0.05254430291361525,39,🚹,"""Transportation and Safety Symbols"""
0.05749830100628665,0.3126727598776884,13,🧜‍♀️,Mermaids of All Skin Tones
0.04345894551096518,0.31548739261843867,13,🧜‍♀,Mermaids of All Skin Tones
0.13323697849273494,0.3048478778699009,13,🧜🏿‍♀️,Mermaids of All Skin Tones
0.1211025974371707,0.29977657214606096,13,🧜🏿‍♀,Mermaids of All Skin Tones
0.09470145304505001,0.3454633353560813,13,🧜🏻‍♀️,Mermaids of All Skin Tones
0.08100109243770799,0.34745373688245124,13,🧜🏻‍♀,Mermaids of All Skin Tones
0.13633766855613677,0.3160582618764818,13,🧜🏾‍♀️,Mermaids of All Skin Tones
0.12732980844011507,0.3188239135260203,13,🧜🏾‍♀,Mermaids of All Skin Tones
0.09532744350181435,0.33070588578817794,13,🧜🏼‍♀️,Mermaids of All Skin Tones
0.08085225617257698,0.33508972903194956,13,🧜🏼‍♀,Mermaids of All Skin Tones
0.10873130549928633,0.3100809973557705,13,🧜🏽‍♀️,Mermaids of All Skin Tones
0.09863024425643978,0.3225892245884791,13,🧜🏽‍♀,Mermaids of All Skin Tones
0.04348272584257239,0.31020783599803525,13,🧜‍♂️,Mermaids of All Skin Tones
0.034796360008711856,0.30052327723846045,13,🧜‍♂,Mermaids of All Skin Tones
0.09692731915259623,0.25343631318811743,13,🧜🏿‍♂️,Mermaids of All Skin Tones
0.0836975750882967,0.24344623664932058,13,🧜🏿‍♂,Mermaids of All Skin Tones
0.0658802333154212,0.33220890818674986,13,🧜🏻‍♂️,Mermaids of All Skin Tones
0.056373383903218895,0.3317421682542607,13,🧜🏻‍♂,Mermaids of All Skin Tones
0.11624641567979246,0.2822229376985709,13,🧜🏾‍♂️,Mermaids of All Skin Tones
0.11025340253980193,0.2747934007183289,13,🧜🏾‍♂,Mermaids of All Skin Tones
0.0695548783703807,0.31570002915845846,13,🧜🏼‍♂️,Mermaids of All Skin Tones
0.057608883025679014,0.3090293261638994,13,🧜🏼‍♂,Mermaids of All Skin Tones
0.07771886922457229,0.30303269597759186,13,🧜🏽‍♂️,Mermaids of All Skin Tones
0.06863338472048208,0.29888213962137783,13,🧜🏽‍♂,Mermaids of All Skin Tones
